year,quarter,city1,statecode1,metropolitan1,city2,statecode2,metropolitan2,airport_code1,airport_code2,average_fare,nsmiles,passengers,large_mkt_share_carrier,lms_carrier_name,mkt_share,lowest_fare_carrier,lf_carrier_name
2021,4,"Columbus, OH",OH,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CMH,LGB,255.35,1995,16,WN,Southwest Airlines,0.7682,WN,Southwest Airlines
2021,4,"New York City, NY (Metropolitan Area)",NY,1,"Omaha, NE",NE,0,ISP,OMA,379.33,1188,0,WN,Southwest Airlines,1,WN,Southwest Airlines
2021,4,"Boston, MA (Metropolitan Area)",MA,1,"Philadelphia, PA",PA,0,BOS,PHL,148.77,289,1205,AA,"American Airlines, Inc.",0.6193,DL,"Delta Air Lines, Inc."
2021,4,"Chicago, IL",IL,0,"Columbus, OH",OH,0,ORD,CMH,172.47,296,425,UA,"United Air Lines, Inc.",0.5217,UA,"United Air Lines, Inc."
2021,4,"Los Angeles, CA (Metropolitan Area)",CA,1,"Philadelphia, PA",PA,0,SNA,PHL,334.07,2402,119,AA,"American Airlines, Inc.",0.5691,WN,Southwest Airlines
2021,4,"New York City, NY (Metropolitan Area)",NY,1,"Pensacola, FL",FL,0,JFK,PNS,228.18,1063,28,AA,"American Airlines, Inc.",0.5765,AA,"American Airlines, Inc."
2021,4,"Miami, FL (Metropolitan Area)",FL,1,"Norfolk, VA (Metropolitan Area)",VA,1,FLL,ORF,171.42,812,136,G4,Allegiant Air LLC ,0.3152,G4,Allegiant Air LLC 
2021,4,"Atlanta, GA (Metropolitan Area)",GA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,ATL,ONT,237.63,1947,392,DL,"Delta Air Lines, Inc.",0.5793,F9,"Frontier Airlines, Inc."
2021,4,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,ORD,JFK,154.75,773,747,DL,"Delta Air Lines, Inc.",0.4261,B6,Jetblue Airways Corporation
2021,4,"Charleston, SC",SC,0,"Washington, DC (Metropolitan Area)",DC,1,CHS,BWI,149,472,352,WN,Southwest Airlines,0.9221,WN,Southwest Airlines
2021,4,"Dallas/Fort Worth, TX",TX,0,"Greenville/Spartanburg, SC",SC,0,DFW,GSP,234.06,862,196,AA,"American Airlines, Inc.",0.8876,UA,"United Air Lines, Inc."
2021,4,"Dallas/Fort Worth, TX",TX,0,"Midland/Odessa, TX",TX,0,DFW,MAF,177.92,319,122,AA,"American Airlines, Inc.",0.9742,AA,"American Airlines, Inc."
2021,4,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,HOU,OAK,212.31,1649,317,WN,Southwest Airlines,0.9962,WN,Southwest Airlines
2021,4,"Nashville, TN",TN,0,"Norfolk, VA (Metropolitan Area)",VA,1,BNA,PHF,244.92,585,7,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2021,4,"Knoxville, TN",TN,0,"Tampa, FL (Metropolitan Area)",FL,1,TYS,PIE,94.47,550,182,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2021,4,"Amarillo, TX",TX,0,"Dallas/Fort Worth, TX",TX,0,AMA,DFW,155.07,323,106,AA,"American Airlines, Inc.",0.9825,AA,"American Airlines, Inc."
2021,4,"Miami, FL (Metropolitan Area)",FL,1,"New York City, NY (Metropolitan Area)",NY,1,FLL,EWR,158.07,1139,2742,UA,"United Air Lines, Inc.",0.5917,NK,"Spirit Airlines, Inc."
2021,4,"Boston, MA (Metropolitan Area)",MA,1,"Buffalo, NY",NY,0,MHT,BUF,175.27,395,7,AA,"American Airlines, Inc.",0.541,WN,Southwest Airlines
2021,4,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DFW,IAD,226.66,1217,453,UA,"United Air Lines, Inc.",0.5608,AA,"American Airlines, Inc."
2021,4,"Atlanta, GA (Metropolitan Area)",GA,1,"Washington, DC (Metropolitan Area)",DC,1,ATL,IAD,164.76,577,682,DL,"Delta Air Lines, Inc.",0.5793,WN,Southwest Airlines
2021,4,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,MDW,LGA,145.42,773,689,WN,Southwest Airlines,0.9983,WN,Southwest Airlines
2021,4,"Houston, TX",TX,0,"Orlando, FL",FL,0,HOU,MCO,171.37,854,669,WN,Southwest Airlines,0.9823,WN,Southwest Airlines
2021,4,"Las Vegas, NV",NV,0,"Los Angeles, CA (Metropolitan Area)",CA,1,LAS,ONT,121.24,236,391,WN,Southwest Airlines,0.8887,F9,"Frontier Airlines, Inc."
2021,4,"Los Angeles, CA (Metropolitan Area)",CA,1,"Portland, OR",OR,0,SNA,PDX,204.82,859,788,AS,"Alaska Airlines, Inc.",0.693,WN,Southwest Airlines
2021,4,"Los Angeles, CA (Metropolitan Area)",CA,1,"Santa Rosa, CA",CA,0,BUR,STS,113.56,433,115,AS,"Alaska Airlines, Inc.",0.6373,XP,Casino Express
2021,4,"New Orleans, LA",LA,0,"San Francisco, CA (Metropolitan Area)",CA,1,MSY,SFO,330.88,1911,267,UA,"United Air Lines, Inc.",0.5729,WN,Southwest Airlines
2021,4,"Nashville, TN",TN,0,"New York City, NY (Metropolitan Area)",NY,1,BNA,ISP,163.88,803,93,WN,Southwest Airlines,0.9825,WN,Southwest Airlines
2021,4,"Boston, MA (Metropolitan Area)",MA,1,"San Francisco, CA (Metropolitan Area)",CA,1,PVD,SJC,303.13,2704,8,WN,Southwest Airlines,0.4211,WN,Southwest Airlines
2021,4,"San Diego, CA",CA,0,"Washington, DC (Metropolitan Area)",DC,1,SAN,IAD,344.32,2295,555,UA,"United Air Lines, Inc.",0.91,WN,Southwest Airlines
2021,4,"Birmingham, AL",AL,0,"Dallas/Fort Worth, TX",TX,0,BHM,DAL,176.16,597,204,WN,Southwest Airlines,0.966,WN,Southwest Airlines
2021,4,"Louisville, KY",KY,0,"Washington, DC (Metropolitan Area)",DC,1,SDF,IAD,144.8,495,88,UA,"United Air Lines, Inc.",0.8819,WN,Southwest Airlines
2021,4,"Charleston, SC",SC,0,"Houston, TX",TX,0,CHS,IAH,245.45,928,171,UA,"United Air Lines, Inc.",0.7172,UA,"United Air Lines, Inc."
2021,4,"Louisville, KY",KY,0,"Miami, FL (Metropolitan Area)",FL,1,SDF,MIA,198.02,910,178,AA,"American Airlines, Inc.",0.7817,AA,"American Airlines, Inc."
2021,4,"Chicago, IL",IL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ORD,LAX,221.83,1750,3644,UA,"United Air Lines, Inc.",0.4438,AA,"American Airlines, Inc."
2021,4,"Charlotte, NC",NC,0,"Dallas/Fort Worth, TX",TX,0,CLT,DAL,170.7,936,127,WN,Southwest Airlines,0.9443,WN,Southwest Airlines
2021,4,"Dallas/Fort Worth, TX",TX,0,"Tucson, AZ",AZ,0,DAL,TUS,218.17,824,20,WN,Southwest Airlines,0.9947,WN,Southwest Airlines
2021,4,"Knoxville, TN",TN,0,"Washington, DC (Metropolitan Area)",DC,1,TYS,IAD,208.18,465,63,UA,"United Air Lines, Inc.",0.9085,UA,"United Air Lines, Inc."
2021,4,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,ISP,SFO,260.67,2619,1,AA,"American Airlines, Inc.",0.6667,AA,"American Airlines, Inc."
2021,4,"Los Angeles, CA (Metropolitan Area)",CA,1,"West Palm Beach/Palm Beach, FL",FL,0,ONT,PBI,356.78,2330,14,AA,"American Airlines, Inc.",0.6484,AA,"American Airlines, Inc."
2021,4,"Las Vegas, NV",NV,0,"San Francisco, CA (Metropolitan Area)",CA,1,LAS,SFO,154.59,414,1998,UA,"United Air Lines, Inc.",0.3857,WN,Southwest Airlines
2021,4,"Los Angeles, CA (Metropolitan Area)",CA,1,"Norfolk, VA (Metropolitan Area)",VA,1,LAX,ORF,338.43,2371,207,AA,"American Airlines, Inc.",0.4607,WN,Southwest Airlines
2021,4,"Phoenix, AZ",AZ,0,"Washington, DC (Metropolitan Area)",DC,1,PHX,BWI,272.58,1999,602,WN,Southwest Airlines,0.8139,F9,"Frontier Airlines, Inc."
2021,4,"Boston, MA (Metropolitan Area)",MA,1,"Kansas City, MO",MO,0,PVD,MCI,236.73,1256,41,WN,Southwest Airlines,0.4164,WN,Southwest Airlines
2022,1,"Charleston, SC",SC,0,"Dallas/Fort Worth, TX",TX,0,CHS,DFW,258.13,987,210,AA,"American Airlines, Inc.",0.8872,UA,"United Air Lines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"Grand Rapids, MI",MI,0,DAL,GRR,216.2,931,21,WN,Southwest Airlines,0.883,WN,Southwest Airlines
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Columbus, OH",OH,0,PVD,CMH,195.99,640,20,AA,"American Airlines, Inc.",0.5393,WN,Southwest Airlines
2022,1,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,ORD,ISP,152.78,773,11,WN,Southwest Airlines,0.5773,WN,Southwest Airlines
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,BOS,LGB,246.73,2611,10,WN,Southwest Airlines,0.6136,WN,Southwest Airlines
2022,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,SFO,IAD,344.61,2457,888,UA,"United Air Lines, Inc.",0.9586,UA,"United Air Lines, Inc."
2022,1,"Orlando, FL",FL,0,"San Francisco, CA (Metropolitan Area)",CA,1,MCO,SJC,299.83,2446,115,WN,Southwest Airlines,0.4021,WN,Southwest Airlines
2022,1,"Dallas/Fort Worth, TX",TX,0,"Panama City, FL",FL,0,DAL,ECP,203.03,685,96,WN,Southwest Airlines,0.9792,WN,Southwest Airlines
2022,1,"Greensboro/High Point, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,GSO,LGA,152.48,492,301,DL,"Delta Air Lines, Inc.",0.5227,AA,"American Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Cleveland, OH (Metropolitan Area)",OH,1,BOS,CAK,164.82,563,5,AA,"American Airlines, Inc.",0.7955,AA,"American Airlines, Inc."
2022,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,OAK,DCA,257.9,2457,36,WN,Southwest Airlines,0.7908,F9,"Frontier Airlines, Inc."
2022,1,"Cleveland, OH (Metropolitan Area)",OH,1,"Los Angeles, CA (Metropolitan Area)",CA,1,CLE,LAX,248.56,2073,503,UA,"United Air Lines, Inc.",0.4871,NK,"Spirit Airlines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Sacramento, CA",CA,0,SNA,SMF,131.02,404,1045,WN,Southwest Airlines,0.9007,NK,"Spirit Airlines, Inc."
2022,1,"New York City, NY (Metropolitan Area)",NY,1,"St. Louis, MO",MO,0,HPN,STL,212.54,929,6,AA,"American Airlines, Inc.",0.7586,AA,"American Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"Portland, OR",OR,0,DAL,PDX,283.01,1626,40,WN,Southwest Airlines,0.7877,AS,"Alaska Airlines, Inc."
2022,1,"Austin, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,AUS,BWI,229.97,1342,344,WN,Southwest Airlines,0.8178,NK,"Spirit Airlines, Inc."
2022,1,"Albuquerque, NM",NM,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ABQ,BUR,161.62,677,89,WN,Southwest Airlines,0.9526,WN,Southwest Airlines
2022,1,"Chicago, IL",IL,0,"Myrtle Beach, SC",SC,0,MDW,MYR,149.48,753,108,WN,Southwest Airlines,0.9918,WN,Southwest Airlines
2022,1,"Houston, TX",TX,0,"Reno, NV",NV,0,HOU,RNO,262.02,1546,41,WN,Southwest Airlines,0.9758,AA,"American Airlines, Inc."
2022,1,"Cleveland, OH (Metropolitan Area)",OH,1,"Dallas/Fort Worth, TX",TX,0,CLE,DFW,291.4,1023,311,AA,"American Airlines, Inc.",0.8036,NK,"Spirit Airlines, Inc."
2022,1,"Charlotte, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,CLT,EWR,189.91,575,624,AA,"American Airlines, Inc.",0.6225,UA,"United Air Lines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,LGB,GEG,188.01,962,29,WN,Southwest Airlines,0.8077,WN,Southwest Airlines
2022,1,"Dallas/Fort Worth, TX",TX,0,"Pensacola, FL",FL,0,DAL,PNS,173.5,604,60,WN,Southwest Airlines,0.9703,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Nashville, TN",TN,0,BUR,BNA,232.14,1797,104,WN,Southwest Airlines,0.8802,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Salt Lake City, UT",UT,0,LGB,SLC,167.63,590,384,DL,"Delta Air Lines, Inc.",0.8165,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"West Palm Beach/Palm Beach, FL",FL,0,BUR,PBI,273.4,2330,6,AA,"American Airlines, Inc.",0.8704,B6,Jetblue Airways Corporation
2022,1,"New York City, NY (Metropolitan Area)",NY,1,"Omaha, NE",NE,0,JFK,OMA,279.42,1188,7,DL,"Delta Air Lines, Inc.",0.5672,AA,"American Airlines, Inc."
2022,1,"Miami, FL (Metropolitan Area)",FL,1,"San Francisco, CA (Metropolitan Area)",CA,1,FLL,SJC,282.98,2585,33,WN,Southwest Airlines,0.35,WN,Southwest Airlines
2022,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,OAK,GEG,158.43,742,162,WN,Southwest Airlines,0.9355,WN,Southwest Airlines
2022,1,"Des Moines, IA",IA,0,"Phoenix, AZ",AZ,0,DSM,PHX,245.36,1149,369,AA,"American Airlines, Inc.",0.7942,F9,"Frontier Airlines, Inc."
2022,1,"Milwaukee, WI",WI,0,"New York City, NY (Metropolitan Area)",NY,1,MKE,HPN,175.51,777,5,UA,"United Air Lines, Inc.",0.4048,UA,"United Air Lines, Inc."
2022,1,"Houston, TX",TX,0,"New Orleans, LA",LA,0,HOU,MSY,154.33,305,420,WN,Southwest Airlines,0.9981,WN,Southwest Airlines
2022,1,"Columbus, OH",OH,0,"New York City, NY (Metropolitan Area)",NY,1,CMH,LGA,168.74,519,444,DL,"Delta Air Lines, Inc.",0.4645,AA,"American Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Philadelphia, PA",PA,0,PVD,PHL,244.48,289,43,AA,"American Airlines, Inc.",0.9897,UA,"United Air Lines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,LAX,LGA,234.35,2510,279,AA,"American Airlines, Inc.",0.2969,NK,"Spirit Airlines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Antonio, TX",TX,0,SNA,SAT,248.23,1211,95,AA,"American Airlines, Inc.",0.3921,WN,Southwest Airlines
2022,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Seattle, WA",WA,0,OAK,SEA,147.72,696,584,WN,Southwest Airlines,0.5048,WN,Southwest Airlines
2022,1,"Las Vegas, NV",NV,0,"Norfolk, VA (Metropolitan Area)",VA,1,LAS,PHF,315.3,2154,15,AA,"American Airlines, Inc.",0.9928,AA,"American Airlines, Inc."
2022,1,"Washington, DC (Metropolitan Area)",DC,1,"West Palm Beach/Palm Beach, FL",FL,0,DCA,PBI,183.13,883,732,AA,"American Airlines, Inc.",0.5432,B6,Jetblue Airways Corporation
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Chicago, IL",IL,0,MHT,ORD,198.94,867,17,AA,"American Airlines, Inc.",0.8194,WN,Southwest Airlines
2022,1,"Dallas/Fort Worth, TX",TX,0,"Lubbock, TX",TX,0,DAL,LBB,153.35,293,217,WN,Southwest Airlines,1,WN,Southwest Airlines
2022,1,"Denver, CO",CO,0,"New York City, NY (Metropolitan Area)",NY,1,DEN,EWR,238.82,1659,1024,UA,"United Air Lines, Inc.",0.9634,AA,"American Airlines, Inc."
2022,1,"Boise, ID",ID,0,"Dallas/Fort Worth, TX",TX,0,BOI,DFW,311.19,1282,149,AA,"American Airlines, Inc.",0.5394,DL,"Delta Air Lines, Inc."
2022,1,"Charleston, SC",SC,0,"Washington, DC (Metropolitan Area)",DC,1,CHS,DCA,183.27,472,289,AA,"American Airlines, Inc.",0.938,AA,"American Airlines, Inc."
2022,1,"Birmingham, AL",AL,0,"Dallas/Fort Worth, TX",TX,0,BHM,DAL,171.27,597,181,WN,Southwest Airlines,0.9688,WN,Southwest Airlines
2022,1,"Bend/Redmond, OR",OR,0,"Los Angeles, CA (Metropolitan Area)",CA,1,RDM,ONT,220.77,751,14,DL,"Delta Air Lines, Inc.",0.3798,UA,"United Air Lines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Pittsburgh, PA",PA,0,LGB,PIT,253.57,2136,12,WN,Southwest Airlines,0.7928,AA,"American Airlines, Inc."
2022,1,"Austin, TX",TX,0,"Boston, MA (Metropolitan Area)",MA,1,AUS,PVD,235.56,1698,45,AA,"American Airlines, Inc.",0.3688,WN,Southwest Airlines
2022,1,"Fresno, CA",CA,0,"Phoenix, AZ",AZ,0,FAT,PHX,220.82,493,191,AA,"American Airlines, Inc.",0.7591,WN,Southwest Airlines
2022,1,"Detroit, MI",MI,0,"New York City, NY (Metropolitan Area)",NY,1,DTW,ISP,164.86,540,4,WN,Southwest Airlines,0.6562,AA,"American Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Charlotte, NC",NC,0,MHT,CLT,224.35,737,57,AA,"American Airlines, Inc.",0.8945,UA,"United Air Lines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ONT,OAK,132.11,372,478,WN,Southwest Airlines,0.9942,WN,Southwest Airlines
2022,1,"Birmingham, AL",AL,0,"Chicago, IL",IL,0,BHM,MDW,165.29,583,95,WN,Southwest Airlines,0.9285,WN,Southwest Airlines
2022,1,"Raleigh/Durham, NC",NC,0,"San Francisco, CA (Metropolitan Area)",CA,1,RDU,SFO,313.53,2400,343,UA,"United Air Lines, Inc.",0.591,AA,"American Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"New York City, NY (Metropolitan Area)",NY,1,MHT,ISP,179.5,209,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2022,1,"Chicago, IL",IL,0,"El Paso, TX",TX,0,MDW,ELP,239.62,1237,41,WN,Southwest Airlines,0.9864,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Portland, OR",OR,0,ONT,PDX,182.67,859,377,AS,"Alaska Airlines, Inc.",0.606,WN,Southwest Airlines
2022,1,"New York City, NY (Metropolitan Area)",NY,1,"Seattle, WA",WA,0,LGA,SEA,249.59,2448,32,AA,"American Airlines, Inc.",0.3768,AA,"American Airlines, Inc."
2022,1,"Hartford, CT",CT,0,"San Francisco, CA (Metropolitan Area)",CA,1,BDL,SJC,334.61,2625,13,WN,Southwest Airlines,0.3826,WN,Southwest Airlines
2022,1,"Dallas/Fort Worth, TX",TX,0,"Denver, CO",CO,0,DFW,DEN,169.69,651,1759,AA,"American Airlines, Inc.",0.5979,F9,"Frontier Airlines, Inc."
2022,1,"Atlanta, GA (Metropolitan Area)",GA,1,"Miami, FL (Metropolitan Area)",FL,1,ATL,FLL,140.56,594,1955,DL,"Delta Air Lines, Inc.",0.6105,NK,"Spirit Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"Louisville, KY",KY,0,DAL,SDF,163.65,733,64,WN,Southwest Airlines,0.9428,WN,Southwest Airlines
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,BOS,LAX,308.15,2611,2103,B6,Jetblue Airways Corporation,0.3157,UA,"United Air Lines, Inc."
2022,1,"Chicago, IL",IL,0,"Fort Myers, FL",FL,0,ORD,RSW,222.54,1120,2256,AA,"American Airlines, Inc.",0.3784,NK,"Spirit Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,DAL,SNA,221.58,1246,117,WN,Southwest Airlines,0.9858,WN,Southwest Airlines
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"New York City, NY (Metropolitan Area)",NY,1,PVD,LGA,115.94,209,13,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2022,1,"Austin, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,AUS,LGA,197.35,1559,162,WN,Southwest Airlines,0.4179,WN,Southwest Airlines
2022,1,"Hartford, CT",CT,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BDL,ONT,318.64,2527,17,AA,"American Airlines, Inc.",0.5159,DL,"Delta Air Lines, Inc."
2022,1,"Bangor, ME",ME,0,"Tampa, FL (Metropolitan Area)",FL,1,BGR,TPA,210.78,1394,33,AA,"American Airlines, Inc.",0.598,DL,"Delta Air Lines, Inc."
2022,1,"Denver, CO",CO,0,"Miami, FL (Metropolitan Area)",FL,1,DEN,FLL,230.55,1709,1342,UA,"United Air Lines, Inc.",0.4458,NK,"Spirit Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Charlotte, NC",NC,0,PVD,CLT,221.23,737,101,AA,"American Airlines, Inc.",0.8818,UA,"United Air Lines, Inc."
2022,1,"New York City, NY (Metropolitan Area)",NY,1,"Seattle, WA",WA,0,EWR,SEA,197.65,2448,628,AS,"Alaska Airlines, Inc.",0.5822,AS,"Alaska Airlines, Inc."
2022,1,"St. Louis, MO",MO,0,"Washington, DC (Metropolitan Area)",DC,1,STL,BWI,182.7,738,226,WN,Southwest Airlines,0.8957,WN,Southwest Airlines
2022,1,"Pittsburgh, PA",PA,0,"Washington, DC (Metropolitan Area)",DC,1,PIT,DCA,142.87,210,101,AA,"American Airlines, Inc.",0.9923,AA,"American Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"San Diego, CA",CA,0,DAL,SAN,203.08,1182,387,WN,Southwest Airlines,0.996,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Norfolk, VA (Metropolitan Area)",VA,1,SNA,ORF,306.76,2371,28,AA,"American Airlines, Inc.",0.4291,WN,Southwest Airlines
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Miami, FL (Metropolitan Area)",FL,1,BOS,FLL,193.71,1283,1925,B6,Jetblue Airways Corporation,0.5578,AA,"American Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"Nashville, TN",TN,0,DAL,BNA,169.62,631,530,WN,Southwest Airlines,0.9937,WN,Southwest Airlines
2022,1,"New Orleans, LA",LA,0,"San Francisco, CA (Metropolitan Area)",CA,1,MSY,SJC,272.02,1911,78,WN,Southwest Airlines,0.6248,WN,Southwest Airlines
2022,1,"Cleveland, OH (Metropolitan Area)",OH,1,"San Francisco, CA (Metropolitan Area)",CA,1,CLE,SFO,300.14,2187,248,UA,"United Air Lines, Inc.",0.8066,F9,"Frontier Airlines, Inc."
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"New Orleans, LA",LA,0,LAX,MSY,243.06,1670,959,DL,"Delta Air Lines, Inc.",0.3751,NK,"Spirit Airlines, Inc."
2022,1,"Syracuse, NY",NY,0,"Tampa, FL (Metropolitan Area)",FL,1,SYR,TPA,169.94,1111,218,F9,"Frontier Airlines, Inc.",0.4643,F9,"Frontier Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Dallas/Fort Worth, TX",TX,0,BOS,DAL,177.96,1562,38,WN,Southwest Airlines,0.8921,WN,Southwest Airlines
2022,1,"Chicago, IL",IL,0,"Miami, FL (Metropolitan Area)",FL,1,MDW,FLL,158.18,1197,607,WN,Southwest Airlines,0.9808,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ONT,SFO,147.98,372,225,UA,"United Air Lines, Inc.",0.8012,F9,"Frontier Airlines, Inc."
2022,1,"Columbus, OH",OH,0,"Miami, FL (Metropolitan Area)",FL,1,CMH,FLL,176.56,990,477,WN,Southwest Airlines,0.4987,NK,"Spirit Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Nashville, TN",TN,0,BOS,BNA,182.44,942,660,DL,"Delta Air Lines, Inc.",0.4058,WN,Southwest Airlines
2022,1,"Las Vegas, NV",NV,0,"Miami, FL (Metropolitan Area)",FL,1,LAS,MIA,230.79,2174,1155,AA,"American Airlines, Inc.",0.5576,F9,"Frontier Airlines, Inc."
2022,1,"Indianapolis, IN",IN,0,"Washington, DC (Metropolitan Area)",DC,1,IND,DCA,193.26,516,294,AA,"American Airlines, Inc.",0.9139,UA,"United Air Lines, Inc."
2022,1,"Bozeman, MT",MT,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BZN,ONT,220.57,908,14,WN,Southwest Airlines,0.4472,WN,Southwest Airlines
2022,1,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DFW,DCA,249.01,1217,754,AA,"American Airlines, Inc.",0.9598,AA,"American Airlines, Inc."
2022,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Tampa, FL (Metropolitan Area)",FL,1,OAK,TPA,252.08,2393,40,WN,Southwest Airlines,0.6992,F9,"Frontier Airlines, Inc."
2022,1,"Dallas/Fort Worth, TX",TX,0,"San Diego, CA",CA,0,DFW,SAN,244.69,1182,865,AA,"American Airlines, Inc.",0.8411,F9,"Frontier Airlines, Inc."
2022,1,"Charleston, SC",SC,0,"Chicago, IL",IL,0,CHS,ORD,224.53,760,254,UA,"United Air Lines, Inc.",0.5518,AA,"American Airlines, Inc."
2022,1,"Cleveland, OH (Metropolitan Area)",OH,1,"Los Angeles, CA (Metropolitan Area)",CA,1,CAK,SNA,344.63,2073,2,UA,"United Air Lines, Inc.",0.8947,UA,"United Air Lines, Inc."
2022,1,"Cincinnati, OH",OH,0,"New York City, NY (Metropolitan Area)",NY,1,CVG,JFK,191.45,626,94,AA,"American Airlines, Inc.",0.6197,AA,"American Airlines, Inc."
2022,1,"Atlanta, GA (Metropolitan Area)",GA,1,"New York City, NY (Metropolitan Area)",NY,1,ATL,ISP,101.62,795,73,F9,"Frontier Airlines, Inc.",0.8591,F9,"Frontier Airlines, Inc."
2022,1,"New York City, NY (Metropolitan Area)",NY,1,"Portland, OR",OR,0,LGA,PDX,288.58,2482,27,DL,"Delta Air Lines, Inc.",0.3102,WN,Southwest Airlines
2022,1,"Portland, ME",ME,0,"Washington, DC (Metropolitan Area)",DC,1,PWM,IAD,177.63,493,31,UA,"United Air Lines, Inc.",0.9642,DL,"Delta Air Lines, Inc."
2022,1,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,IAH,SJC,289.89,1649,100,UA,"United Air Lines, Inc.",0.8374,AS,"Alaska Airlines, Inc."
2022,1,"Boston, MA (Metropolitan Area)",MA,1,"Washington, DC (Metropolitan Area)",DC,1,PVD,BWI,150.22,418,157,WN,Southwest Airlines,0.9986,WN,Southwest Airlines
2022,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Phoenix, AZ",AZ,0,SNA,AZA,76.29,370,6,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2022,1,"Chicago, IL",IL,0,"Portland, OR",OR,0,MDW,PDX,253.4,1751,49,WN,Southwest Airlines,0.9432,DL,"Delta Air Lines, Inc."
